Feature_1,Feature_2,Cluster
2.926744307137224,3.327042058106145,2
-8.750419112177125,-7.231623077317256,0
3.6338614547283994,0.7589810711529998,2
5.159225350469273,3.5059085969433097,2
4.8639713180385185,1.9857620847225268,2
-1.106403312116651,7.612435065406041,1
-6.303070228095503,-6.56885943873241,0
-6.547313179171678,-7.6285961298325,0
-7.007544782632037,-7.835650033876372,0
-6.265460491107845,-6.122601883228642,0
-3.186119623358709,9.62596241703919,1
-5.842087246893371,-7.390125992130693,0
-7.409884809523711,-7.672982425538291,0
-1.4261463798774732,10.068088180233223,1
-4.4279688383517914,8.987772252749105,1
-2.417436846517248,7.026717213597429,1
-4.234115455565783,8.45199859895735,1
-3.9877196134201776,8.294441919803614,1
5.144866115208559,2.838924878110854,2
4.387310684834941,0.7253865019758825,2
-7.1495021264446414,-7.858873309058254,0
-2.5040841664102893,8.779698994823175,1
-7.393494108487964,-7.939323115164898,0
-2.978672008987702,9.556846171784288,1
-2.7545857390556208,8.260549963840832,1
-4.818879266269283,-5.124768750832742,0
-2.422150554814579,8.715278777732454,1
3.120508870274088,1.4889356110744807,2
3.9245751269681337,2.652767432875408,2
5.452740955067061,2.602798525864344,2
-2.2325068237227312,9.841469377234343,1
5.917543732016526,1.3815982951049022,2
-3.189222344631241,9.246539825359324,1
-3.417221698573961,7.60198242686303,1
-4.914902058234881,-6.844846041304218,0
4.920870703963134,1.3504701641201382,2
-8.413741361886892,-5.602432771377438,0
-2.2130773459881743,9.275341400378212,1
3.439582429172325,1.6386684480997835,2
4.621365700235711,1.6845110450205936,2
-7.410128338761798,-7.455927833920627,0
-6.241034732373896,-8.541629655544906,0
-3.393055059253883,9.168011234143847,1
-5.128942727142494,9.836188632573544,1
-7.755245444536027,-8.262909324240283,0
-5.328475215628747,-6.764434958983088,0
-5.678413268987326,-7.288184966297498,0
-2.45098890460675,7.871315830367698,1
-6.008502487719578,-7.206133125443788,0
4.168840530609779,2.2052196212983683,2
-2.4489674131117236,11.477528240683608,1
-1.9872560574358524,9.311270801431508,1
-1.6956804056830803,7.7834218117643665,1
-1.3663748085377296,9.766219160885097,1
-3.4286218572865534,10.56422053321586,1
3.800156994047325,1.3737770384967098,2
-2.9557125751197715,9.870684922521791,1
3.6583701851801504,2.435273158204003,2
4.664389010487044,2.471167975186182,2
5.5121994729487795,2.1565116896790837,2
-2.773854456290706,11.73445529478794,1
6.762035033240735,3.005634944491879,2
5.2639986532802565,2.601515193205012,2
-6.79303740367837,-7.0357868286680265,0
-3.053580347577933,9.125208717908189,1
-7.542250950097117,-6.309510924682788,0
6.272290140159736,0.5430283059800993,2
5.210769346921269,3.108735324121331,2
-9.35127169127856,-7.677004848746424,0
4.964045188716543,1.8430266295730475,2
-1.043548854131196,8.788509827711787,1
1.3986114961590288,0.9487820426064422,2
4.199834349531118,2.1039102612268232,2
-6.942306288424442,-5.924967272774708,0
-5.251011645579978,-8.260211051490838,0
3.81438163943559,1.651783842287739,2
-8.486073511408843,-6.676645957408724,0
3.909512204510965,2.189628273522707,2
3.319645629207459,3.8046284497950857,2
4.620862628325413,0.9706403193029232,2
6.783822925553427,2.607088706258743,2
-3.4838792932800717,9.801370731940771,1
-6.697760936092775,-6.6318890069756105,0
-1.7707310430573395,9.185654409388292,1
-2.6248459054409907,8.713182432609033,1
3.81765844066167,2.2168568954326444,2
4.050514079283889,2.8227717809617565,2
-1.6966718006585522,10.370526156769143,1
4.950786401826106,3.448525900890284,2
-7.865353237486814,-6.376063077758102,0
-7.526200075393796,-7.961657596890341,0
4.73687480122082,2.5683267093776454,2
-2.147561598005116,8.369166373593197,1
-2.409546257965109,8.510810474082122,1
-7.844550651731375,-6.194058133277507,0
6.091022444023143,2.932440510025939,2
3.378994881893056,2.891031630995508,2
-6.831105563206443,-7.711059709686984,0
-5.377270139055242,-6.806014812856171,0
-6.246845325044985,-4.609416735471551,0
-6.30255506397073,-7.083154979318939,0
-3.746148333930832,7.693829515114045,1
-7.154678888302914,-9.182030758011532,0
-6.050221609967781,-9.091244902283831,0
2.5159831119182945,1.447414662259971,2
-7.635977936435573,-8.302363302873621,0
-8.184096691656123,-6.210437044445908,0
-2.496195731174843,10.467820205355638,1
3.847358097795401,1.858433242473833,2
-7.323920451227382,-6.502809100231095,0
-5.192485556078705,-5.998469836326496,0
4.324609591587755,2.7321389044339996,2
-2.5862993324668544,9.355438103014963,1
-1.68713746305826,10.911079110852269,1
-5.953449643619629,-4.970692952805816,0
-2.8519121395795195,8.212008858976702,1
-8.062885703817045,-8.919341771036047,0
4.685450676131915,1.3215693363349148,2
5.321831807523065,1.662902927347276,2
-7.53146329895343,-6.832710921959532,0
4.618977242263953,2.090497067249514,2
-5.234659477649986,-7.129145632832325,0
-6.945706989798587,-8.091125793038403,0
-6.589852334254857,-4.804708794630508,0
4.962597396566191,1.145938740388409,2
5.797989709728169,2.7648323779036676,2
-1.883530275287744,8.157128571782039,1
-5.356503113881613,-6.341199549591288,0
3.0454511774337343,1.3737946609869591,2
5.330022827939214,1.5719492120548957,2
4.645122535946284,2.020150277705474,2
-6.619904689429788,-7.784426218380355,0
5.186976217398139,1.7709770315068378,2
-6.508481317779961,-7.484094779991767,0
4.531118687771244,2.3748814060396732,2
-7.472021115390139,-7.744100362955763,0
6.95453740290161,0.1059044913489839,2
6.829681769445774,1.1648713985855803,2
-6.552699817387108,-7.099210122084811,0
3.7129483646500185,1.913644327878932,2
-3.837383671951181,9.211147364067443,1
-8.358213436931111,-5.7363555500690175,0
-2.216125149754069,8.299934710171954,1
-2.7326604083786012,9.728286622290414,1
-1.4781981005567992,9.94556624731452,1
-6.802258883503652,-7.74139379460421,0
-4.059861054118883,9.08284910300435,1
5.465295185216132,2.78667931994137,2
3.9780923714597134,2.825603018736956,2
-6.759331559439371,-6.365670759217197,0
4.70968092121812,1.5878560870789715,2
5.387172441351363,2.583539949374197,2
-2.7015585878338726,9.315833470531937,1
-0.9299848075453588,9.78172085735123,1
4.7375549347769335,1.2001599000852656,2
4.167946970438668,3.062120280908098,2
5.154914103436761,2.486955634852941,2
-6.780294885722045,-6.128722469904158,0
-5.8733343819368296,-7.457001462799095,0
-7.149034025595828,-6.1625673374799845,0
-3.6155325970587784,7.818079504117651,1
-0.62301172184222,9.18886394103016,1
-3.3559913411211553,7.499438903512457,1
3.8670536216905296,1.7363510772007231,2
5.08369826437433,2.7478037373700688,2
6.081152125294217,0.5373075327612926,2
3.191794494730777,0.5657059095641768,2
-6.541130783656856,-7.295397507176748,0
4.7041588553235645,0.8954249060114259,2
-6.234251241566122,-5.511478035743598,0
5.593880599721304,2.62456093524653,2
4.488093741192518,2.5614868904253085,2
-6.4955617422119625,-6.912804341370039,0
-2.185113653657955,8.629203847782005,1
4.189813364748858,2.5960196162882307,2
5.803042588383061,1.983402744960319,2
-2.728869510890262,9.371398699710069,1
-7.11857523801768,-7.787673255317545,0
-3.6601912004750528,9.389984146543991,1
3.8108838253060298,1.4129886437437624,2
-4.116680857613978,9.198919986730626,1
-6.861208811961719,-5.203672281000664,0
-6.01002127104561,-5.524471734470996,0
